appeal,supreme,url
452/2020,65/2022,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=058b4e65-2ef0-44ae-97fe-8561991087e5
376/2021,62/2022,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=f610404c-afce-4d4d-bc2f-e0e86ce6260e
330/2021,61/2022,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=796162ca-d04a-44fd-ac99-230085aae0d9
353/2020,64/2022,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=abfa8b0d-33c9-4ffb-9a13-9fca52230442
228/2021,81/2022,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=bfa3e148-5e79-440d-b915-f880098a7a2a
365/2021,78/2022,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=8a38e194-2d1b-400f-b226-1082870c9c02
723/2018,76/2022,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=2108d220-4421-48a6-930a-44a614a7c3cc
161/2021,82/2022,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=e199e10e-9d81-4337-8748-feaea1a097ef
144/2022,75/2022,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=2aa9c3fd-aeff-42b0-a433-0591085545c7
74/2021,83/2022,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=bb121fe9-9626-4157-b36e-159e7380e914
288/2021,77/2022,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=cd3d178e-81b5-464b-9e9d-5449ac56422d
201/2022,80/2022,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=8ca50199-9da7-4128-b156-549fa33f9147
181/2021,68/2022,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=79c013b2-e673-438b-b7cb-dde05f5e55ec
579/2020,70/2022,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=162b4b5b-4d0f-4f65-8b80-1b2f703b83b0
164/2021,43/2022,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=852898d5-95b0-46ac-a73f-1465ab416829
433/2021,73/2022,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=09bef0bc-6844-4835-9696-1c8714f64404
259/2021,56/2022,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=435c0955-2bf2-45c4-852d-23e28a41f07a
686/2020,58/2022,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=bf148706-819b-4e18-b0f2-59804f9331ae
674/2020,69/2022,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=05395d20-3a6d-4e7c-ba11-6733cdd24599
150/2021,63/2022,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=007e7467-6b61-4044-9491-bd2a5b7fe549
87/2022,47/2022,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=d5c24410-81da-49f0-acb3-6f8436b212db
743/2020,45/2022,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=cdf62bf8-be40-4f07-a26c-912dd3c38e6e
334/2021,54/2022,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=228c8a5d-47ba-4fb4-b2fb-3167a2910977
25/2021,53/2022,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=cea0bed1-ea92-498d-8100-73f52b4c79a7
588/2020,57/2022,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=9dc42f39-5a5d-4e81-b74c-9770f4bc0de3
23/2021,49/2022,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=04a9e943-0fd7-47d6-b16c-df73d4e04a08
303/2021,50/2022,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=7630baf6-5d7e-41de-97fb-0e5d4832487e
169/2021,52/2022,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=afea490f-3474-4063-bdec-24cc8c921028
167/2021,40/2022,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=97e11c50-2a2f-4f60-bff4-a782822cd140
510/2020,16/2022,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=d9d8ab88-9d63-46e6-85c8-b5df4152db56
495/2020,38/2022,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=d9c4fd40-f6f1-4d98-a393-3f514c4da43d
498/2020,51/2022,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=edf49e8f-73bb-48ea-a7f1-c3dfc9b20c3b
470/2021,55/2022,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=0672bb98-01d6-455e-8972-1f23ae9c2f59
224/2021,27/2022,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=0678ddcf-1477-410b-9a64-77972db98952
561/2020,33/2022,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=26d9ce33-2026-41b8-86ff-222befd36192
124/2021,36/2022,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=c66ba23f-9830-47e7-b422-6326abc8f71c
456/2020,31/2022,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=fff6486b-eecc-41c4-b058-68ee264af45a
457/2020,29/2022,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=95adb27b-6dec-49a4-8a18-96f79a337b44
454/2020,32/2022,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=8c767bee-1f72-4a41-b468-b9656ffdee8b
455/2020,30/2022,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=a552fc7f-6d1b-4ce7-b4ac-d6a89bbfb391
701/2020,28/2022,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=c686ad0d-9e51-4b6c-9aba-e6a9933a177c
797/2021,24/2022,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=db11889d-2ba7-4fa1-832b-16054fdc42ec
444/2021,48/2022,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=01a45300-26c7-4426-9c2a-446a3c43ffd2
66/2021,39/2022,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=41d3ac48-2ffd-4067-8101-5b97c085bc4d
149/2021,46/2022,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=25a770c7-6c2d-4528-9dcd-4b706c628e84
726/2020,44/2022,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=d2f25ea9-6e60-4b90-8a8d-85f0eb3d00ea
439/2021,60/2022,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=f433933c-dd71-4503-b317-8ec4e836b8be
391/2021,41/2022,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=ec45ebfe-2092-4e68-8a9d-a235699c31e8
728/2020,34/2022,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=8f748ddf-f795-45e5-a06c-e42eac1d98df
729/2020,35/2022,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=e3c161cc-627e-4a5b-8bd8-e68651b009f8
630/2020,37/2022,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=20e48410-ae0c-4a26-b0cf-69715641d406
631/2020,21/2022,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=14262715-a669-4838-a4a2-28a293b5e64a
566/2021,23/2022,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=b51ce518-1a0d-4e3f-8bb8-629d364d7933
628/2020,19/2022,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=accf8a54-f816-455e-a702-57b8927a3f37
462/2021,20/2022,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=f5fa07e8-22dc-430d-a4f3-3049fe587814
708/2020,22/2022,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=ee00c095-d620-4adb-ac7c-b676fd53eb2b
563/2020,18/2022,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=7d1b8b4e-1ccd-4dac-a799-6cc22ba63468
732/2021,13/2022,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=0c05c71e-16c6-4e62-96ed-7d6903770f38
787/2021,14/2022,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=f75ee2a6-4197-4ba8-a923-b586f72e5c4a
671/2020,17/2022,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=28d7456d-703e-4867-a54a-f344137fafdd
560/2020,1/2022,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=8d180484-fa8b-4ee6-ba02-4ff25f328956
691/2021,3/2022,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=ca95e90b-9e03-40db-8eaf-6f1af4ae4bd9
100/2021,12/2022,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=b781943e-beeb-45d5-b9ec-bf0265ad5b19
479/2020,15/2022,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=3627ebe6-5cb1-47e0-8904-da0d0bfc3ac1
636/2020,4/2022,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=4188a4d8-27f8-435f-a6b0-d0fac816401d
470/2020,333/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=abb62867-08ef-4983-a401-f3c69e33cc32
656/2020,6/2022,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=9e3eeccf-1734-4e63-889d-f0b30be40423
633/2020,7/2022,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=67ee3f02-a02e-452b-b7ba-e136b66bb8b2
53/2021,336/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=27ad37a0-ab1b-468d-9094-3305d4f613cf
352/2020,331/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=74c768ce-c2b5-44c0-8752-a7bea46f2026
52/2021,335/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=4b513eb8-e883-4470-90be-c011e01ed700
383/2021,334/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=4decfe4a-28a8-4463-8895-1e5f6a3e25eb
239/2021,8/2022,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=c3f70217-1e67-4b66-8198-7ecb878c520f
425/2020,338/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=7063bc4e-2456-4aca-8c8e-0efe1be194e2
705/2020,2/2022,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=3989ba42-6ca2-4d35-9908-41edb1feaec1
537/2020,323/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=b180619f-0188-47dc-8e2c-a354c853798f
635/2020,337/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=6470b683-b5df-4e30-a09f-aa166983f9b7
373/2020,325/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=c907e641-57cb-47c3-a6fc-1ddc70222276
700/2021,320/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=4d101d9f-8f13-45bd-9f22-fd8740d0d3ed
618/2021,308/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=dab15a72-fcc8-4da6-a901-725891382c48
384/2020,304/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=a6165cbc-b912-4c90-9b85-4add1f64231c
396/2020,311/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=a6dc8dac-b9b4-4ba8-b83c-9ae207714c3f
685/2020,299/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=550d073c-c8bc-42f9-8491-df0afa9d0194
607/2021,296/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=6cd3769a-6f3a-4aa8-a525-6ecac0abbe28
452/2021,305/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=2364cc12-108b-44cd-9752-af89fd7a564a
449/2021,306/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=9f504a0c-2961-491d-81e8-eaf34b3178bd
578/2021,289/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=c26cc693-8921-4f61-9d6d-d56d698a4b9c
412/2020,313/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=2d8505ab-7643-448d-8dcf-e56de45eb31b
481/2020,316/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=1d4737ea-a934-40b0-9281-6d40d41c2908
9/2021,330/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=aa707381-a875-4286-b1e9-5bd46d9adb56
338/2020,307/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=aedcddc0-7906-4297-a438-8437920a831a
76/2021,321/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=fa4ccea0-aaab-4fcc-82de-b5fccd72042d
488/2020,326/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=66b8ac73-a904-4fde-b950-d78e63161699
477/2020,322/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=ae04d1e5-cd99-472d-bcdc-792c69b6f61a
468/2020,329/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=2cf7a5f8-cb53-4b06-9342-125b7ac5d309
364/2020,297/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=f165aa81-7aad-4ba4-910c-8e53209c24e5
244/2020,295/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=d4b25a1b-9b7c-43bc-86f3-b7e49b89b232
524/2020,277/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=e59291fc-bd9a-45d8-9d19-4ee5828af1bb
351/2020,274/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=9b69a4ca-78d2-4165-b49c-c959aa4fd102
517/2020,294/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=ca40451b-36e9-4f1d-8a9c-cac32cdadd1d
751/2020,276/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=6255f024-11de-4354-b832-f8adeeafeb08
335/2021,268/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=1fb7ea44-77e6-4343-94e1-1fc3fbe24c8e
256/2020,261/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=652f6ee7-dbd7-4f3c-9a14-145995dbd9de
126/2020,211/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=27f0ae6f-4e81-41ef-a204-78b567592b92
574/2020,212/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=0e2d43aa-db13-4c57-953c-baacac444c66
186/2020,205/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=f4e8a3cc-2112-43fc-acaf-f7309be82d03
190/2020,201/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=0cf33e06-5854-416c-b592-3b052e8c219d
189/2020,200/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=50c4b65c-de78-4fe8-ab63-b9da2cec4b26
26/2020,193/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=f267aea2-5da6-4d06-b1c2-0cf970ddc2d7
21/2020,199/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=7ed2a574-6d71-4829-9fcf-0ee1c0e09d21
442/2020,194/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=618147d3-8ad0-4c7d-aaa9-9c091376a63c
319/2021,198/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=111cb0d9-f6d1-4382-9c71-a02980d153d1
536/2020,266/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=acf564bd-e173-4a6f-953a-0f21ff9bcbd0
374/2020,272/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=9d2c48dc-3bee-4cb9-8556-5ab621c0243a
226/2021,260/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=3ba47707-b3b7-4ca9-87b8-04cd291b3ac2
251/2020,258/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=5ffa1918-5e05-4e3c-a2b1-4665fc5e8868
507/2021,249/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=6d49a48f-17ed-4772-89f5-0f8f9dc2f906
185/2020,251/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=ee041993-ca59-461a-948b-ce375ac1fa58
351/2021,241/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=3e72f5f4-d40b-4e51-bdf8-1f4b96ef695d
502/2021,239/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=5fcba246-f4c8-4679-8b77-23c17259b210
409/2021,229/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=69048d36-aacd-49ce-ad6a-3cbf2be740ee
476/2021,227/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=84f35a2d-483f-4539-9754-4b27c99d8439
170/2020,195/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=509c64a9-2c67-4e95-b9e4-f04e4e88a740
58/2019,170/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=84fc269d-85d5-42ab-bad6-b8d42d1cb96f
24/2020,192/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=841b9fe8-3efe-4ea5-893e-e80d99b27469
174/2020,189/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=67b7ad43-cf73-4c89-a513-083f3bb19cac
269/2020,190/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=d8c45a84-5ace-4086-9b42-69a70b0389c7
799/2019,188/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=fbd28af8-7df3-4ad1-a246-760b0241bcb4
82/2021,208/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=7e4d9406-f2e3-4d5a-b4a0-b2bc79e2a644
486/2020,182/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=d485190b-ec09-44fa-9527-185b0a009a22
198/2020,187/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=ed9b9238-32aa-4a98-ba58-684239057ab0
290/2020,181/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=886b132b-8e04-421e-8ab6-0f26928a1532
572/2020,183/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=17cee45a-8dff-4d5e-8be9-2afa122288b3
603/2019,177/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=eb514618-9976-48b5-9bcc-9c36e3d07b74
260/2021,191/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=5f710b30-c303-44bf-afc2-c82a5ef35545
228/2020,180/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=3c307588-19e1-4c3e-84b2-df469f2b3361
215/2019,169/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=bf366b63-1d46-4b2c-9156-709e38b361f8
179/2020,173/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=fbce3a42-f384-4d14-bcee-0e360fa30c62
29/2020,160/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=65340a9c-5906-49ef-a90e-09484bb3acd6
132/2020,156/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=d0f8ee44-bef8-4e50-85c8-2ba31a6ee283
331/2020,164/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=323f3dbc-5eee-4d4f-9c3f-442fa4fe535e
464/2020,153/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=26432a54-2917-42cc-96a3-733c3d15e3fc
107/2020,116/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=84c34d9b-9de1-4463-b63f-0bf9f262d75f
152/2020,152/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=1862633d-3727-4297-ae78-31f4e18037d2
420/2019,128/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=bbe0deee-eea8-4abf-8011-636ab0dcb581
907/2018,118/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=b7ad8aff-2dd2-49c7-a502-c814e08c1a90
528/2019,124/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=009fbb0c-4add-44f6-9165-e9228cbe433b
120/2021,97/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=61b57a99-6d97-419d-b5cf-fb349348391e
74/2020,99/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=92c7fe69-5b26-482f-88e3-fbda74c6e2ba
73/2020,98/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=b5dc39eb-1d4a-45bd-a0db-5f9d03083508
42/2020,126/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=444098aa-f5ac-4890-9a73-93453ce60048
333/2020,165/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=3bd8f4ec-058d-496a-85a4-67609ee33cbb
168/2020,159/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=3a7515f0-82d7-4d2b-ae32-87620d803f1a
332/2020,166/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=1b055040-8ccd-4431-83f7-c29eb47d1b08
117/2020,176/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=f5208660-f009-40f2-96fb-e1297d109fe7
604/2019,134/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=0a4b4449-4aac-40e8-a291-a7611f45587a
177/2021,141/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=9a28542e-0b36-48cf-b8b0-1451e6649a4f
209/2021,154/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=fcec1784-79bc-44a8-8597-881ff26ebb73
493/2020,138/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=1ff6154c-4514-4ee9-be2b-cfc2e70db714
253/2020,145/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=8979b61b-68b1-4af9-9573-e78dca09b9ff
146/2020,144/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=64a1504e-f09c-4473-affe-6504b07ddac6
385/2019,123/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=b2d3b533-64be-4537-94bf-49bff05335fc
